
mechdef_catapult_CPLT-C4CIR,Mech,1,10
mechdef_catapult_CPLT-C4CR,Mech,1,10
mechdef_catapult_CPLT-E1,Mech,1,10
mechdef_catapult_CPLT-H3,Mech,1,10
mechdef_catapult_CPLT-J1-X,Mech,1,10
mechdef_catapult_CPLT-ML,Mech,1,10
mechdef_catapult_CPLT-A1,Mech,1,10
mechdef_catapult_CPLT-C1,Mech,1,10
mechdef_catapult_CPLT-C1b,Mech,1,10
mechdef_catapult_CPLT-C2,Mech,1,10
mechdef_catapult_CPLT-C3,Mech,1,10
mechdef_catapult_CPLT-C4,Mech,1,10
mechdef_catapult_CPLT-C4C,Mech,1,10
mechdef_catapult_CPLT-C5,Mech,1,10
mechdef_catapult_CPLT-H2,Mech,1,10
mechdef_catapult_CPLT-K1,Mech,1,10
mechdef_catapult_CPLT-K2,Mech,1,10
mechdef_catapult_CPLT-K2K,Mech,1,10
mechdef_catapult_CPLT-K3,Mech,1,10
mechdef_catapult_CPLT-K5,Mech,1,10
mechdef_catapult_CPLT-K6X,Mech,1,10
mechdef_catapult_CPLT-A4,Mech,1,10
mechdef_catapult_CPLT-A5,Mech,1,10
mechdef_catapult_CPLT-D1,Mech,1,10
mechdef_catapult_CPLT-D1B,Mech,1,10
mechdef_catapult_CPLT-D1C,Mech,1,10
mechdef_catapult_CPLT-D1R1,Mech,1,10
mechdef_catapult_CPLT-D2,Mech,1,10
mechdef_catapult_CPLT-D2A1,Mech,1,10
mechdef_catapult_CPLT-D2B,Mech,1,10
mechdef_catapult_CPLT-D2C,Mech,1,10
mechdef_catapult_CPLT-D3C,Mech,1,10
mechdef_catapult_CPLT-D86,Mech,1,10
mechdef_catapult_CPLT-D88,Mech,1,10
mechdef_catapult_CPLT-E1A1,Mech,1,10
mechdef_catapult_CPLT-E1V1,Mech,1,10
mechdef_catapult_CPLT-E2,Mech,1,10
mechdef_catapult_CPLT-E2C3i,Mech,1,10
mechdef_catapult_CPLT-E3,Mech,1,10
mechdef_catapult_CPLT-E4,Mech,1,10
mechdef_catapult_CPLT-E5,Mech,1,10
mechdef_catapult_CPLT-E6,Mech,1,10
mechdef_catapult_CPLT-E7,Mech,1,10
mechdef_catapult_CPLT-E8,Mech,1,10
mechdef_catapult_CPLT-E9,Mech,1,10
mechdef_catapult_CPLT-K3H,Mech,1,10
Weapon_SRM_SRM10_CLAN,Weapon,4,10
Weapon_SRM_SRM10_0-STOCK,Weapon,4,10
Weapon_Laser_AMS_PIP,Weapon,4,10
