PFT_LBX_Singles,,,
Ammo_AmmunitionBox_LBX_SABOT_AC5,AmmunitionBox,1,1
Ammo_AmmunitionBox_LBX_SABOT_AC10,AmmunitionBox,1,1
Ammo_AmmunitionBox_LBX_SABOT_AC20,AmmunitionBox,1,1
Ammo_AmmunitionBox_LBX_CLUSTER_AC2,AmmunitionBox,1,1
Ammo_AmmunitionBox_LBX_CLUSTER_AC5,AmmunitionBox,1,1
Ammo_AmmunitionBox_LBX_CLUSTER_AC10,AmmunitionBox,1,1
Ammo_AmmunitionBox_LBX_CLUSTER_AC20,AmmunitionBox,1,1
Ammo_AmmunitionBox_LBX_SLUG_AC2,AmmunitionBox,1,1
Ammo_AmmunitionBox_LBX_SLUG_AC5,AmmunitionBox,1,1
Ammo_AmmunitionBox_LBX_SLUG_AC10,AmmunitionBox,1,1
Ammo_AmmunitionBox_LBX_SLUG_AC20,AmmunitionBox,1,1
Ammo_AmmunitionBox_LBX_Dragon_Breath_AC2,AmmunitionBox,1,2
Ammo_AmmunitionBox_LBX_Dragon_Breath_AC5,AmmunitionBox,1,2
Ammo_AmmunitionBox_LBX_Dragon_Breath_AC10,AmmunitionBox,1,2
Ammo_AmmunitionBox_LBX_Dragon_Breath_AC20,AmmunitionBox,1,2
