itemCollection_faction_TaurianConcordat,,,
itemCollection_systemStores_Mechs_Taurian_Light,Reference,0,1
itemCollection_systemStores_Mechs_Taurian_Medium,Reference,0,1
itemCollection_systemStores_MechParts_Taurian_Light,Reference,0,1
itemCollection_systemStores_MechParts_Taurian_Medium,Reference,0,1
itemCollection_systemStores_PFT_Taurian_Early,Reference,2,1
itemCollection_systemStores_PFT_Taurian_Late,Reference,1,1
vehicledef_ADARGA_ADVANCED_MK3B,Mech,1,1
vehicledef_MOBILEHQ_ARMORED_PFT,Mech,1,1
vehicledef_airwolf_vtol,Mech,1,1
vehicledef_Warrior_H7,Mech,2,1
vehicledef_SALADIN_MK3x,Mech,1,1
vehicledef_VALI_manned,Mech,1,1
Gear_Attachment_PPCFCS,Upgrade,0,1
Weapon_PPC_Heavy_0-STOCK,Weapon,0,1
Weapon_PPC_Light_0-STOCK,Weapon,0,1
Weapon_PPC_PPC_SNUBNOSE,Weapon,0,1
Gear_Airdrop_Beacon_BA_Asterion,Upgrade,0,1
Gear_Cockpit_ArmBrace,Upgrade,0,1
Gear_Contract_Mech_Talos_Taurian,Upgrade,0,1
Gear_Contract_Tank_Carrier_Heavy_Mortar_Taurian,Upgrade,0,1
emod_kit_dhs,HeatSink,0,1
Gear_HeatSink_Generic_Double,HeatSink,0,1
Weapon_Bomb_Bay,Weapon,0,1
Weapon_Bomb_Bay_Cluster,Weapon,0,1
Weapon_Bomb_Bay_Inferno,Weapon,0,1
Weapon_Bomb_Bay_FuelAir,Weapon,0,1
Weapon_Bomb_Bay_FASCAM,Weapon,0,1
Weapon_Bomb_Bay_Rocket_Pod,Weapon,0,1
Weapon_Bomb_Bay_ArrowIV,Weapon,0,1
Weapon_Bomb_Bay_ArrowIV_BEE,Weapon,0,1
Weapon_Bomb_Bay_ATMGM,Weapon,0,1
Weapon_Bomb_Bay_iNARC,Weapon,0,1
Weapon_Bomb_Bay_Magshot_GunPod,Weapon,0,1
Weapon_Bomb_Bay_MG_GunPod,Weapon,0,1
