PFT_PirateWeapons_Store,,,
Weapon_Autocannon_AC2_80_Pirate,Weapon,4,10
Weapon_Autocannon_AC2_81_Pirate,Weapon,1,1
Weapon_Autocannon_AC2_86_Pirate,Weapon,1,1
Weapon_Autocannon_AC5_80_Pirate,Weapon,2,10
Weapon_Autocannon_AC5_81_Pirate,Weapon,1,1
Weapon_Autocannon_AC5_82_Pirate,Weapon,1,1
Weapon_Autocannon_AC10_80_Pirate,Weapon,1,10
Weapon_Autocannon_AC10_Dbl_80_Pirate,Weapon,1,1
Weapon_Autocannon_AC10_P-Imperator,Weapon,1,1
Weapon_Flamer_Flamer_80-Pirate,Weapon,0,10
Weapon_Flamer_ERFlamer_81-Pirate,Weapon,2,8
Weapon_Flamer_RACFlamer_83-Pirate,Weapon,2,4
Weapon_Flamer_UltraFlamer_82-Pirate,Weapon,2,4
Weapon_iATM3_PIRATE,Weapon,2,2
Weapon_iATM6_PIRATE,Weapon,1,2
Weapon_iATM9_PIRATE,Weapon,1,1
Weapon_iATM12_PIRATE,Weapon,1,1
Weapon_Laser_BinaryLaserCannon_80_Pirate,Weapon,2,1
Weapon_Laser_BinaryLaserCannon_81_Pirate,Weapon,2,1
Weapon_Laser_MediumLaserER_Trynary,Weapon,2,5
Weapon_Laser_LargeLaser_80-PIRATE,Weapon,3,10
Weapon_Laser_MediumLaser_80-PIRATE,Weapon,6,10
Weapon_Laser_SmallLaser_80-PIRATE,Weapon,6,10
Weapon_LRM_LRM5_86-Telos,Weapon,2,1
Weapon_LRM_LRM10_86-Telos,Weapon,2,1
Weapon_LRM_LRM15_86-Telos,Weapon,2,1
Weapon_LRM_LRM20_86-Telos,Weapon,2,1
Weapon_MRM_MRM5P_0-STOCK,Weapon,2,10
Weapon_MRM_MRM15P_0-STOCK,Weapon,1,10
Weapon_PAMS,Weapon,0,10
Weapon_PPC_PPC_80-Pirate,Weapon,2,10
Weapon_PPC_PPC_81-Pirate,Weapon,2,1
Weapon_PPC_PPC_82-Pirate,Weapon,2,1
Weapon_PPC_PPCER_80-Pirate,Weapon,2,6
Weapon_PPC_PPCER_81-Pirate,Weapon,2,1
