PFT_LRMAmmoRARE,,,
Ammo_AmmunitionBox_ArtemisV_LRM_DOUBLE,AmmunitionBox,1,1
Ammo_AmmunitionBox_ArtemisV_LRM,AmmunitionBox,1,1
Ammo_AmmunitionBox_ArtemisV_LRM_half,AmmunitionBox,1,1
Ammo_AmmunitionBox_ArtemisV_LRM_half,AmmunitionBox,1,1
Ammo_AmmunitionBox_Thunder_LRM_IFF,AmmunitionBox,1,1
Ammo_AmmunitionBox_ThunderAugmented_LRM_IFF,AmmunitionBox,1,1
Ammo_AmmunitionBox_ThunderInferno_LRM_IFF,AmmunitionBox,1,1
Ammo_AmmunitionBox_Swarm_LRM_IFF,AmmunitionBox,1,1
Ammo_AmmunitionBox_Bee_LRM_IFF,AmmunitionBox,1,1
Ammo_AmmunitionBox_HH_LRM,AmmunitionBox,1,1
Ammo_AmmunitionBox_Hydra_ELRM,AmmunitionBox,1,1
Ammo_AmmunitionBox_Generic_ELRM_Hydra_D,AmmunitionBox,1,1
