
vehicledef_CHAPARRAL_B,Mech,0,10
vehicledef_DEMON_ROYAL_Raijin_B,Mech,0,10
vehicledef_FOX_PRIME-4,Mech,0,10
vehicledef_GOBLIN_SEALED,Mech,0,10
vehicledef_MANTICORE_C3M1,Mech,0,10
vehicledef_PATTON_MK3,Mech,0,10
vehicledef_PEGASUS_3058B,Mech,0,10
vehicledef_REGULATOR_B,Mech,0,10
vehicledef_SCHILTRON_JE1,Mech,0,10
vehicledef_SCORPION_LPPC_A,Mech,0,10
vehicledef_THOR_BB,Mech,0,10
vehicledef_TOKUGAWA_STREAK_B,Mech,0,10
vehicledef_VALI_manned,Mech,0,10
vehicledef_VEDETTE_B,Mech,0,10
vehicledef_VEDETTE_ST,Mech,0,10
vehicledef_Warrior_H7,Mech,0,10
vehicledef_Warrior_H7-FC,Mech,0,10
vehicledef_Warrior_H8,Mech,0,10
vehicledef_YELLOWJACKET_A,Mech,0,10
vehicledef_YELLOWJACKET_B,Mech,0,10
vehicledef_YELLOWJACKET_C,Mech,0,10
vehicledef_YELLOWJACKET_D_RAC5,Mech,0,10
vehicledef_ADARGA_ADVANCED_MK3B,Mech,0,10
vehicledef_ADARGA_ADVANCED_MK4_IFV,Mech,0,10
vehicledef_SCHILTRON_C1,Mech,0,10
