
Weapon_Autocannon_AC2x3_0-STOCK,Weapon,1,5
Weapon_Autocannon_AC10_P-Imperator,Weapon,1,5
Weapon_Gauss_HeavyStormGauss,Weapon,1,5
Weapon_Gauss_Stormbreaker_Array_15,Weapon,1,5
Weapon_Laser_LargeLaser_Bombast_1,Weapon,1,5
Weapon_Laser_MediumLaser_1-ExoStar,Weapon,1,5
emod_engineslots_ixl_center,HeatSink,1,5
emod_engineslots_il_center,HeatSink,1,5
emod_armorslots_prototype_ferrosfibrous,Upgrade,1,5
Gear_Cockpit_100_Hawkeye,Upgrade,1,5
Gear_Cockpit_200_Schwalbe,Upgrade,1,5
Gear_Cockpit_700_Seraphym,Upgrade,1,5
Gear_Cockpit_300_Sparrow,Upgrade,1,5
Weapon_Laser_MediumLaserER_Trynary,Weapon,1,5
Weapon_MRM_MRM5P_0-STOCK,Weapon,1,5
Weapon_MRM_MRM15P_0-STOCK,Weapon,1,5
Weapon_PAMS,Weapon,1,10
Weapon_Plasma_Rifle_Reaper,Weapon,1,5
Weapon_Laser_LargeLaser_HYPER,Weapon,1,5
Gear_Cockpit_400_SparrowHawk,Upgrade,1,6
Gear_Cockpit_500_Goshawk,Upgrade,1,6
Gear_Cockpit_600_FightingHawk,Upgrade,1,6
Gear_Cockpit_800_Berserker,Upgrade,1,6
emod_engineslots_cl_center,HeatSink,1,1
Gear_HeatSink_Generic_Thermal_Exchanger_Clan,HeatSink,1,1
Gear_HeatSink_Generic_Thermal_Exchanger_ClanII,HeatSink,1,1
