PFT_IS_LRM_Ammo,,,
Ammo_AmmunitionBox_AoE_LRM,AmmunitionBox,1,2
Ammo_AmmunitionBox_Bee_LRM,AmmunitionBox,1,4
Ammo_AmmunitionBox_Deadfire_LRM,AmmunitionBox,1,1
Ammo_AmmunitionBox_FTL_LRM,AmmunitionBox,1,2
Ammo_AmmunitionBox_Hydra_LRM_H,AmmunitionBox,1,1
Ammo_AmmunitionBox_LK_LRM,AmmunitionBox,1,3
Ammo_AmmunitionBox_Generic_LRM,AmmunitionBox,3,5
Ammo_AmmunitionBox_Swarm_LRM,AmmunitionBox,1,2
Ammo_AmmunitionBox_Thunder_LRM,AmmunitionBox,1,3
Ammo_AmmunitionBox_ThunderAugmented_LRM,AmmunitionBox,1,2
Ammo_AmmunitionBox_ThunderInferno_LRM,AmmunitionBox,1,2
