itemCollection_Mechs_TDFRefits,,,
mechdef_commando_COM-3XG,Mech,1,2
mechdef_anubis_ABS-3RSL,Mech,1,2
mechdef_anubis_ABS-3TSL,Mech,1,2
mechdef_battlehammer_BH4A,Mech,1,2
mechdef_battlehammer_BH4D,Mech,1,2
mechdef_battlehammer_BH4E,Mech,1,2
mechdef_battlehammer_BH4EP,Mech,1,2
mechdef_battlehammer_BH4G,Mech,1,2
mechdef_blackjack_BJ-1TSLB,Mech,1,2
mechdef_blackjack_BJ-1TSLL,Mech,1,2
mechdef_commando_COM-2VF,Mech,1,2
mechdef_commando_COM-2VW,Mech,1,2
mechdef_corsair_COR-4TSL,Mech,1,2
mechdef_crab_CRB-45J,Mech,1,2
mechdef_crusader_CRD-3RTL,Mech,1,2
mechdef_dervish_DV-6MTL,Mech,1,2
mechdef_dragon_DRG-1NTL,Mech,1,2
mechdef_erinyes_TSP-H1,Mech,1,2
mechdef_erinyes_TSP-H2,Mech,1,2
mechdef_firebee_FRB-2ATL,Mech,1,2
mechdef_firebee_FRB-2ETL,Mech,1,2
mechdef_gladiator_GLD-2RTL,Mech,1,2
mechdef_hermes_HER-3ST,Mech,1,2
mechdef_hollander_BZK-D2STL,Mech,1,2
mechdef_hollander_BZK-H3STL,Mech,1,2
mechdef_hollander_BZK-K7STL,Mech,1,2
mechdef_hollander_BZK-T110SL,Mech,1,2
mechdef_hunchback_HBK-4NTL,Mech,1,2
mechdef_hunchback_HBK-4PTL,Mech,1,2
mechdef_hussar_HSR-240-D,Mech,1,2
mechdef_longbow_LGB-7QTL,Mech,1,2
mechdef_mackie_MSK-10JTL,Mech,1,2
mechdef_marauder_MAD-2TS,Mech,1,2
mechdef_marauder_MAD-2TSL,Mech,1,2
mechdef_mauler_MAL-1RTL,Mech,1,2
mechdef_merlin_MLN-1BTL,Mech,1,2
mechdef_mongoose_MON-66LPT,Mech,1,2
mechdef_orion_ON1-KTL,Mech,1,2
mechdef_ostscout_OTT-7JTL,Mech,1,2
mechdef_ostsol_OTL-4DTL,Mech,1,2
mechdef_ostsol_OTL-4DTR,Mech,1,2
mechdef_quickdraw_QKD-4GTL,Mech,1,2
mechdef_raven_RVN-3LSL,Mech,1,2
mechdef_raven_RVN-5TSL,Mech,1,2
mechdef_roughneck_RGH-1ATL,Mech,1,2
mechdef_stalker_STK-4TSL,Mech,1,2
mechdef_talos_TLS-1TSL,Mech,1,2
mechdef_talos_TLS-3GSL,Mech,1,2
mechdef_talos_TLS-3MSL,Mech,1,2
mechdef_taranis_TRN-6DC,Mech,1,2
mechdef_thunderbolt_TDR-3P,Mech,1,2
mechdef_toro_TR-A-9,Mech,1,2
mechdef_victor_VTR-9KTL,Mech,1,2
mechdef_warhammer_WHM-6RTL,Mech,1,2
mechdef_wolverine_WVR-6RTL,Mech,1,2
mechdef_wolverine_WVR-6TTL,Mech,1,2
mechdef_zeus_ZEU-6STSL,Mech,1,2
