itemCollection_Mechs_Starting_Steiner_Medium,,,
mechdef_blackjack_BJ-2,Mech,1,3
mechdef_hunchback_HBK-5S,Mech,1,3
mechdef_bushwacker_BSW-X1,Mech,1,3
mechdef_bushwacker_BSW-X2,Mech,1,3
mechdef_griffin_GRF-1S,Mech,1,4
mechdef_griffin_GRF-1RG,Mech,1,4
mechdef_griffin_GRF-3RG,Mech,1,4
mechdef_blitzkrieg_BTZ-3F,Mech,1,3
mechdef_blackjack_BJ-4X,Mech,1,2
mechdef_bushwacker_BSW-S2c,Mech,1,2
mechdef_cicada_CDA-4A,Mech,1,2
mechdef_gauntlet_GTL-1O,Mech,1,3
mechdef_griffin_GRF-1NF,Mech,1,2
mechdef_griffin_GRF-1RG,Mech,1,2
mechdef_griffin_GRF-3RG,Mech,1,2
mechdef_blitzkrieg_BTZ-3F-BD,Mech,1,1
