itemCollection_Mechs_Starting_Blakist_Medium,,,
mechdef_hermesii_HER-5S,Mech,1,6
mechdef_sentinel_STN-3Lb,Mech,1,3
mechdef_wyvern_WVE-10N,Mech,1,4
mechdef_wyvern_WVE-5N,Mech,1,8
mechdef_preta_X-PRT-O-LATERIS,Mech,1,1
mechdef_osprey_OSP-15,Mech,1,2
mechdef_chameleon_CLN-7W,Mech,1,5
mechdef_buccaneer_BCN-3R,Mech,1,7
mechdef_hermesii_HER-7A,Mech,1,2
mechdef_kintaro_KTO-19ss,Mech,1,6
mechdef_griffin_GRF-3N,Mech,1,2
mechdef_griffin_GRF-3Nb,Mech,1,1
mechdef_shadowhawk_SHD-1JS,Mech,1,2
mechdef_shadowhawk_SHD-2JS,Mech,1,1
