itemCollection_Mechs_Starting_Kurita_Medium,,,
mechdef_blackjack_BJ2-O-PRIME,Mech,1,3
mechdef_trebuchet_TBT-7K,Mech,1,3
mechdef_kintaro_KTO-C,Mech,1,3
mechdef_kintaro_KTO-K,Mech,1,2
mechdef_sentinel_STN-3L,Mech,1,2
mechdef_wolverine_WVR-6K,Mech,1,2
mechdef_wolverine_WVR-6KF,Mech,1,2
mechdef_hermesii_HER-2S,Mech,1,2
mechdef_chimera_CMA-1S,Mech,1,2
mechdef_gladiator_GLD-4R,Mech,1,1
mechdef_kintaro_KTO-18F,Mech,1,2
mechdef_shadowhawk_SHD-2KF,Mech,1,2
mechdef_crab_CRB-20F,Mech,1,1
mechdef_griffin_GRF-1NF,Mech,1,1
mechdef_kintaro_KTO-19K,Mech,1,1
mechdef_strider_SR3-O-F,Mech,1,1
