itemCollection_Pafftek_VMediumMech,,,
mechdef_vulcan_VT-5TL,Mech,1,5
mechdef_vulcan_VT-5M,Mech,1,5
mechdef_vulcan_VT-5S,Mech,1,5
mechdef_vulcan_VT-2T,Mech,1,5
mechdef_vulcan_VT-5T,Mech,1,5
mechdef_vindicator_VND-3L,Mech,1,5
mechdef_vindicator_VND-1R,Mech,1,5
mechdef_vindicator_VND-2AN,Mech,1,5
mechdef_viper_M,Mech,1,2
mechdef_vindicator_VND-2MC,Mech,1,5
mechdef_vindicator_VND-2SIC,Mech,1,5
mechdef_vindicator_VND-1SIC,Mech,1,5
mechdef_vindicator_VND-1X,Mech,1,5
mechdef_vindicator_VND-1AA,Mech,1,5
mechdef_victor_VTR-12R,Mech,1,1
mechdef_valkyrieii_VLK-II-1M,Mech,1,2
mechdef_vaporeagle_VGL-6,Mech,1,2
mechdef_visionquest_VQ-1NC,Mech,1,2
mechdef_victor_VTR-9K,Mech,1,1
mechdef_vonrohrs_VON-4RH-7,Mech,1,2
mechdef_vonrohrs_VON-4RH-9,Mech,1,2
mechdef_viking_VKG-2M,Mech,1,1
