itemCollection_Pafftek_CommonStealthLight,,,
mechdef_anubis_ABS-3L,Mech,1,4
mechdef_anubis_ABS-3D,Mech,1,4
mechdef_anubis_ABS-3R,Mech,1,4
mechdef_anubis_ABS-3T,Mech,1,4
mechdef_osiris_OSR-4C,Mech,1,4
mechdef_spector_SPR-5S,Mech,1,4
mechdef_spector_SPR-5T,Mech,1,4
mechdef_stinger_STG-6L,Mech,1,5
mechdef_wasp_WSP-3L,Mech,1,5
mechdef_raven_RVN-4L,Mech,1,6
mechdef_raven_RVN-4LC,Mech,1,6
mechdef_raven_RVN-4LX,Mech,1,1,
mechdef_commando_COM-8Y,Mech,1,5
mechdef_urbanmech_UM-R29-6,Mech,1,3
mechdef_urbanmech_UM-R29-7,Mech,1,3
mechdef_urbanmech_UM-R29-8,Mech,1,3
