itemCollection_Mechs_SteinerLightFiresupport,,,
mechdef_hollander_BZK-F3,Mech,1,4
mechdef_wolfhound_WLF-2,Mech,1,4
mechdef_javelin_JVN-12L,Mech,1,5
mechdef_hollander_BZK-F3,Mech,1,4
mechdef_hollander_BZK-F4A,Mech,1,3
mechdef_hollander_BZK-F3S,Mech,1,3
mechdef_hollander_BZK-F3J,Mech,1,3
mechdef_hollander_BZK-G1,Mech,1,3
mechdef_razorback_RZK-10R,Mech,1,4
mechdef_raptor_RTX1-OF,Mech,1,3
mechdef_valkyrie_VLK-QD7,Mech,1,3
mechdef_spector_SPR-6F,Mech,1,3
mechdef_hussar_HSR-200-D,Mech,1,3
mechdef_firebee_FRB-3J,Mech,1,1
mechdef_owens_OW-2-F,Mech,1,2
mechdef_wolfhound_WLF-2X,Mech,1,2
mechdef_firestarter_FS9-S,Mech,1,2
mechdef_spector_SPR-5S,Mech,1,2
mechdef_valkyrie_VLK-QF,Mech,1,2
mechdef_wolfhound_WLF-3S,Mech,1,2
mechdef_wolfhound_WLF-4,Mech,1,2
mechdef_javelin_JVN-11D,Mech,1,2
mechdef_locust_LCT-4LRJ,Mech,1,1
mechdef_hollander_BZK-F4,Mech,1,1
mechdef_wight_WGT-3SC,Mech,1,1
mechdef_foxfire_FXR-7X,Mech,1,1
mechdef_foxfire_FXR-6X,Mech,1,1
mechdef_foxfire_FXR-7R,Mech,1,1
mechdef_foxfire_FXR-6R,Mech,1,1
mechdef_hussar_HSR-400-D,Mech,1,1
mechdef_stinger_STG-6S,Mech,1,1
