itemCollection_Pafftek_Bug2,,,
mechdef_locust_LCT-1VF,Mech,1,5
mechdef_locust_LCT-4H,Mech,1,5
mechdef_locust_LCT-4LRJ,Mech,1,4
mechdef_locust_LCT-4LRR,Mech,1,4
mechdef_locust_LCT-4G,Mech,1,2
mechdef_locust_LCT-4GM,Mech,1,3
mechdef_locust_LCT-4GS,Mech,1,3
mechdef_locust_LCT-4P,Mech,1,4
mechdef_wasp_WSP-2A-X,Mech,1,2
mechdef_wasp_WSP-3L,Mech,1,3
mechdef_wasp_WSP-3M,Mech,1,3
mechdef_wasp_WSP-3R,Mech,1,5
mechdef_wasp_WSP-3S,Mech,1,5
mechdef_wasp_WSP-3W,Mech,1,5
mechdef_wasp_WSP-2D-X,Mech,1,5
mechdef_hornet_HNT-171,Mech,1,5
mechdef_hornet_HNT-175,Mech,1,4
mechdef_hornet_HNT-191,Mech,1,2
mechdef_hornet_HNT-175x,Mech,1,4
mechdef_mite_MTE-14X,Mech,1,3
mechdef_mite_MTE-13B,Mech,1,5
