itemCollection_Pafftek_Stinger,,,
mechdef_stinger_STG-3G,Mech,1,3
mechdef_stinger_STG-3Gb,Mech,1,2
mechdef_stinger_STG-3P,Mech,1,4
mechdef_stinger_STG-3PA,Mech,1,2
mechdef_stinger_STG-3R,Mech,1,3
mechdef_stinger_STG-4G,Mech,1,3
mechdef_stinger_STG-5M,Mech,1,4
mechdef_stinger_STG-5R,Mech,1,4
mechdef_stinger_STG-5T,Mech,1,4
mechdef_stinger_STG-6L,Mech,1,4
mechdef_stinger_STG-6S,Mech,1,4
mechdef_stinger_STG-A1,Mech,1,3
mechdef_stinger_STG-A10,Mech,1,2
mechdef_stinger_STG-A11,Mech,1,2
mechdef_stinger_STG-A5,Mech,1,2
mechdef_stinger_STG-A7,Mech,1,2
mechdef_stinger_STG-C,Mech,1,2
mechdef_stinger_STG-C-2,Mech,1,2
mechdef_stinger_STG-H1,Mech,1,2
mechdef_stinger_STG-MU,Mech,1,1
