itemCollection_Mechs_PFT_Medium_Dragoon,,,
mechdef_hoplite_HOP-4B,Mech,1,8
mechdef_hoplite_HOP-4Bb,Mech,1,1
mechdef_hoplite_HOP-4C,Mech,1,8
mechdef_hoplite_HOP-4Cb,Mech,1,1
mechdef_hoplite_HOP-4D,Mech,1,8
mechdef_hoplite_HOP-4W,Mech,1,4
mechdef_hoplite_HOP-C,Mech,1,2
mechdef_hollanderii_BZK-F5,Mech,1,3
mechdef_hollanderii_BZK-F7,Mech,1,3
mechdef_hunchback_HBK-2G,Mech,1,3
mechdef_hunchback_HBK-2CS4C,Mech,1,3
mechdef_hunchback_HBK-6S,Mech,1,3
mechdef_kintaro_KTO-19s,Mech,1,4
mechdef_kintaro_KTO-19ss,Mech,1,5
mechdef_kintaro_KTO-19K,Mech,1,5
mechdef_kintaro_KTO-19b,Mech,1,1
mechdef_lynx_LNX-9Q,Mech,1,4
mechdef_lynx_LNX-9C,Mech,1,4
mechdef_lynx_LNX-9R,Mech,1,4
mechdef_lynx_LNX-SB,Mech,1,4
mechdef_wolverine_WVR-7H,Mech,1,1
mechdef_enfield_END-6Q,Mech,1,6
