itemCollection_Mechs_PFT_Light_331,,,
mechdef_commando_COM-2Xa,Mech,1,4
mechdef_commando_COM-2Xb,Mech,1,4
mechdef_commando_COM-IIC,Mech,1,2
mechdef_commando_COM-2Dr,Mech,1,3
mechdef_hermes_HER-1Sb,Mech,1,2
mechdef_hermes_HER-1S,Mech,1,3
mechdef_hussar_HSR-200-Db,Mech,1,2
mechdef_locust_LCT-1Vb,Mech,1,2
mechdef_mongoose_MON-66b,Mech,1,2
mechdef_thorn_THE-Nb,Mech,1,2
mechdef_disrupter_DSR-4V,Mech,1,5
mechdef_disrupter_DSR-5V,Mech,1,5
mechdef_disrupter_DSR-6V,Mech,1,5
mechdef_disrupter_DSR-7V,Mech,1,5
