itemCollection_faction_Calderon,,,
Weapon_Laser_BinaryLaserCannon_0-STOCK,Weapon,0,1
Weapon_Laser_BinaryLaserCannon_1-Defiance,Weapon,0,1
Weapon_Laser_BinaryLaserMedium_0-STOCK,Weapon,0,1
Weapon_Laser_BinaryLaserMedium_1-Defiance,Weapon,0,1
Weapon_Laser_BinaryLaserSmall_0-STOCK,Weapon,0,1
Weapon_Laser_BinaryLaserSmall_1-Defiance,Weapon,0,1
Weapon_MECHMORTAR_1,Weapon,0,1
Weapon_MECHMORTAR_2,Weapon,0,1
Weapon_MECHMORTAR_4,Weapon,0,1
Weapon_MECHMORTAR_8,Weapon,0,1
Ammo_AmmunitionBox_Acid_Mortar,AmmunitionBox,0,1
Ammo_AmmunitionBox_Airburst_Mortar,AmmunitionBox,0,1
Ammo_AmmunitionBox_Fascam_Mortar,AmmunitionBox,0,1
Ammo_AmmunitionBox_Flare_Mortar,AmmunitionBox,0,1
Ammo_AmmunitionBox_Generic_Mortar,AmmunitionBox,0,1
Ammo_AmmunitionBox_Guided_Mortar,AmmunitionBox,0,1
Ammo_AmmunitionBox_Inferno_Mortar,AmmunitionBox,0,1
Ammo_AmmunitionBox_Smoke_Mortar,AmmunitionBox,0,1
Ammo_AmmunitionBox_Suppressant_Mortar,AmmunitionBox,0,1
Ammo_AmmunitionBox_Suppressant_Mortar_half,AmmunitionBox,0,1
Ammo_AmmunitionBox_Acid_Mortar_half,AmmunitionBox,0,1
Ammo_AmmunitionBox_Airburst_Mortar_half,AmmunitionBox,0,1
Ammo_AmmunitionBox_Fascam_Mortar_half,AmmunitionBox,0,1
Ammo_AmmunitionBox_Flare_Mortar_half,AmmunitionBox,0,1
Ammo_AmmunitionBox_Generic_Mortar_half,AmmunitionBox,0,1
Ammo_AmmunitionBox_Guided_Mortar_half,AmmunitionBox,0,1
Ammo_AmmunitionBox_Inferno_Mortar_half,AmmunitionBox,0,1
Ammo_AmmunitionBox_Smoke_Mortar_half,AmmunitionBox,0,1
mechdef_mackie-9H,Mech,0,1
mechdef_talos_TLS-1B,Mech,0,1
mechdef_talos_TLS-2B,Mech,0,1
mechdef_toro_TR-A-6,Mech,0,1
mechdef_toro_TR-A-8,Mech,0,1
Gear_Gyro_Compact,Upgrade,0,1
Gear_Gyro_Heavy_Duty,Upgrade,0,1
Gear_Gyro_XL,Upgrade,0,1
Gear_Attachment_MortarFCS,Upgrade,0,1
Gear_Airdrop_Beacon_Turret,Upgrade,0,1
Weapon_MECHMORTAR_heavy,Weapon,2,1
Weapon_MECHMORTAR_10,Weapon,2,1
Ammo_AmmunitionBox_Generic_MortarHvy_SC,AmmunitionBox,6,1
Ammo_AmmunitionBox_Generic_MortarHvy,AmmunitionBox,6,1
Ammo_AmmunitionBox_MortarHvy_Elias,AmmunitionBox,1,1
Ammo_AmmunitionBox_EMP_MortarHvy,AmmunitionBox,3,1
Ammo_AmmunitionBox_FASCAM_MortarHvy,AmmunitionBox,4,1
Ammo_AmmunitionBox_AB30_MortarHvy,AmmunitionBox,4,1
Ammo_AmmunitionBox_AB60_MortarHvy,AmmunitionBox,2,1
mechdef_anubis_ABS-3TSL,Mech,0,1
mechdef_battlehammer_BH4G,Mech,0,1
mechdef_hollander_BZK-K7STL,Mech,0,1
mechdef_talos_TLS-3GSL,Mech,0,1
mechdef_toro_TR-A-9,Mech,0,1
mechdef_ostscout_OTT-7JTL,Mech,0,1
mechdef_marauder_MAD-2TSL,Mech,0,1
mechdef_hunchback_HBK-4PTL,Mech,0,1
mechdef_wolverine_WVR-6TTL,Mech,0,1
mechdef_raven_RVN-5TSL,Mech,0,1
mechdef_zeus_ZEU-6STSL,Mech,0,1
Gear_Drone_Network_Patch,Upgrade,0,10
Weapon_Bomb_Bay_ArrowIV,Weapon,0,1
Weapon_Bomb_Bay_ArrowIV_BEE,Weapon,0,1
Weapon_Bomb_Bay_ATMGM,Weapon,0,1
Weapon_Bomb_Bay_iNARC,Weapon,0,1
Weapon_Bomb_Bay_Magshot_GunPod,Weapon,0,1
Weapon_Bomb_Bay_MG_GunPod,Weapon,0,1
