itemCollection_Mechs_Starting_Pirate_Light_PFT,,,
mechdef_stinger_STG-3P,Mech,1,2
mechdef_wasp_WSP-1P,Mech,1,4
mechdef_thorn_THE-P,Mech,1,2
mechdef_hornet_HNT-151P,Mech,1,2
mechdef_brigand_LDT-2P,Mech,1,5
mechdef_jackrabbit_JKR-6P,Mech,1,2
mechdef_spider_SDR-5P,Mech,1,3
mechdef_firestarter_FS7-P,Mech,1,3
mechdef_firestarter_FS7-B,Mech,1,3
mechdef_commando_COM-1AKV,Mech,1,4
mechdef_locust_LCT-4PP,Mech,1,4
mechdef_locust_LCT-1SP,Mech,1,5
mechdef_ostscout_OTT-7P,Mech,1,3
mechdef_locust_LCT-1VP,Mech,1,4
mechdef_locust_LCT-1MP,Mech,1,3
mechdef_jenner_JR7-PT-I,Mech,1,2
mechdef_hollander_BZK-D4L,Mech,1,3
mechdef_stiletto_STL-7DF,Mech,1,2
mechdef_commando_COM-2P,Mech,1,2
mechdef_commando_COM-1P,Mech,1,4
mechdef_panther_PNT-8P,Mech,1,5
mechdef_jenner_JR7-31R,Mech,1,1
mechdef_locust_LCT-4LRR,Mech,1,2
mechdef_locust_LCT-1VF,Mech,1,4
mechdef_hornet_HNT-175x,Mech,1,1
mechdef_raven_RVN-3PAI,Mech,1,1
mechdef_javelin_JVN-10FF,Mech,1,1
mechdef_falcon_FLC-4PF,Mech,1,1
mechdef_valkyrie_VLK-QAF,Mech,1,1
mechdef_panther_PNT-9RPF,Mech,1,1
mechdef_commando_COM-7Y2F,Mech,1,1
